"CASE_ID","CASE_DT","COUNTY","TOWN","LOC","GEOMETRY_TYPE","LonLat","MAIN_TYPE","SUB_TYPE","CASE_DESCRIPTION","STATUS","SOURCE","INJURED_NO","DEATH_NO","TRAPPED_NO","MISSING_NO","SHELTER_NO","IS_TRAFFIC","IS_SERIOUS"
"042016110000508","2016-11-08T10:12:22.000+08:00","臺中市","東區","臺中市東區振興路262巷","點","120.701116,24.131723","民生、基礎設施災情","電力停電","民眾通報，受到地震影響臺中市東區振興路262巷發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","待處理","災情查報WEB","5","0","0","0","0","否","否"
"042016110000514","2016-11-08T10:12:20.000+08:00","新竹市","香山區","新竹市香山區牛埔里","點","120.94209730625153,24.79180190106115","積淹水災情","道路積淹水","中華路4段411巷積淹水","未指派","災情查報WEB","0","0","0","0","0","是","是"
"042016110000525","2016-11-08T10:12:11.000+08:00","臺中市","外埔區","臺中市外埔區132縣道32K","點","120.664210771,24.3307334113431","土石災情","土石崩落","臺中市外埔區132縣道32K現場土石崩塌，道路遭阻斷，無法通行。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000500","2016-11-08T10:12:07.000+08:00","屏東縣","長治鄉","屏東縣長治鄉香楊村合興路208巷23-13號","點","120.520729,22.667757","道路、隧道災情","路基流失","民眾通長治鄉合興路因地下箱涵破裂引起路基下陷,造成2戶民宅毀損及電線桿倒塌,導致附近地區暫時斷電。","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000516","2016-11-08T10:12:00.000+08:00","臺中市","豐原區","臺中市豐原區南陽路440號","點","120.72311,24.247508","建物毀損","建物輕微受損","臺中市南陽國小一樓教室天花板鋼架掉落損壞","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000470","2016-11-08T10:11:57.000+08:00","彰化縣","伸港鄉","彰化縣伸港鄉","點","120.472047656998,24.1695185086726","土石災情","土石崩落","中山路現場土石崩落,道路遭阻斷,無法通行。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000551","2016-11-08T10:11:56.000+08:00","臺南市","西港區","臺南市西港區慶安里14鄰進學街87號","點","120.19959077239037,23.12205549806969","建物毀損","建物輕微受損","民眾通報，台南市西港區進學街87號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000480","2016-11-08T10:11:46.000+08:00","彰化縣","溪州鄉","彰化縣溪州鄉東州村","點","120.504289,23.852253","民生、基礎設施災情","電力停電","彰化縣溪州鄉東州村因主要變壓器跳脫，造成32戶停電","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000464","2016-11-08T10:11:36.000+08:00","彰化縣","北斗鎮","彰化縣北斗鎮西德里公所街50號","點","120.520984,23.871199","建物毀損","建物輕微受損","民眾通報，彰化縣北斗鎮西德里公所街50號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000453","2016-11-08T10:11:33.000+08:00","金門縣","金寧鄉","金門縣金寧鄉古寧村南山50號","點","118.307349,24.478616","民生、基礎設施災情","電力停電","接獲民眾通報，古寧村南山50號一帶停電。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000512","2016-11-08T10:11:27.000+08:00","彰化縣","大城鄉","彰化縣大城鄉大城村南平路1號","點","120.320812,23.853673","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，彰化市大城區南平路1號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000614","2016-11-08T10:11:25.000+08:00","高雄市","楠梓區","高雄市楠梓區國昌里藍昌路361號","點","120.290979,22.723429","廣告招牌災情","廣告招牌掉落","因梅仁艾颱風來襲，帶來17級陣風，將商店招牌吹落，壓傷路旁2位機車騎士，已通報消防隊出動救護車前往支援。","未指派","災情查報WEB","2","0","0","0","0","否","是"
"042016110000452","2016-11-08T10:11:21.000+08:00","基隆市","中正區","基隆市中正區中正路674號","點","121.767754,25.151497","火災","建築物","受傷8 死亡2","未指派","災情查報WEB","8","2","0","11","0","否","否"
"042016110000454","2016-11-08T10:11:21.000+08:00","宜蘭縣","礁溪鄉","宜蘭縣礁溪鄉公園路83號","點","121.774959,24.831898","民生、基礎設施災情","電力停電","受地震影響，宜蘭縣礁溪鄉公園路83號造成電梯停止運行，5名住戶受困電梯中","已處理","災情查報WEB","0","0","5","0","0","否","否"
"042016110000445","2016-11-08T10:11:21.000+08:00","宜蘭縣","蘇澳鎮","宜蘭縣蘇澳鎮永樂路260號","點","121.836962,24.575967","土石災情","土石崩落","永樂路現場土石崩塌，道路遭阻斷，無法通行。","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000461","2016-11-08T10:11:18.000+08:00","彰化縣","溪州鄉","彰化縣溪州鄉柑園村溪下路2段","點","120.541997,23.826587","建物毀損","建物輕微受損","oo縣oo鄉oo國小一樓教室天花板鋼架調落損壞.","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000479","2016-11-08T10:11:18.000+08:00","彰化縣","伸港鄉","彰化縣伸港鄉","點","120.472047656998,24.1695185086726","建物毀損","建物輕微受損","彰化縣伸港鄉大同國小一樓教室天花板鋼架掉落損壞。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000487","2016-11-08T10:11:17.000+08:00","雲林縣","東勢鄉","雲林縣東勢鄉","點","120.262412310719,23.6989418550614","民生、基礎設施災情","電力停電","雲林縣東勢鄉東南村因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000451","2016-11-08T10:11:14.000+08:00","雲林縣","東勢鄉","雲林縣道32k處道路中斷","點","120.262412310719,23.6989418550614","土石災情","土石崩落","雲林縣道(32k)現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000619","2016-11-08T10:11:12.000+08:00","雲林縣","虎尾鎮","雲林縣虎尾鎮忠孝路216號","點","120.425849,23.708213","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，雲林縣虎尾鎮忠孝路216號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000440","2016-11-08T10:11:02.000+08:00","南投縣","集集鎮","南投縣集集鎮集集里10鄰初中一街290巷28號","點","120.78287516669661,23.83050952314754","民生、基礎設施災情","電力停電","南投縣集集鎮集集里因主要變壓器跳脫，造成32戶停電。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000438","2016-11-08T10:11:00.000+08:00","臺東縣","關山鎮","臺東縣關山鎮中山路54號","點","121.163109,23.047448","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，關山鎮中山路54號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","已處理","災情查報WEB","5","0","0","0","0","否","否"
"042016110000488","2016-11-08T10:10:53.000+08:00","高雄市","茄萣區","高雄市茄萣區保定里港東街50號","點","120.197648270311,22.8850183173881","路樹災情","路樹倒塌","因颱風過境，沿線多處樹木傾倒，無法正常行駛。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000433","2016-11-08T10:10:52.000+08:00","臺中市","太平區","臺中市太平區太平路149號","點","120.721163,24.120051","廣告招牌災情","廣告招牌欲墜","廣告招牌傾倒 影響交通安全","待處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000471","2016-11-08T10:10:47.000+08:00","臺中市","南屯區","臺中市南屯區永春北路55號","點","120.61474503988,24.1398076455536","車輛及交通事故","車禍","民眾通報永春北路發生車禍","處理中","災情查報WEB","1","0","0","0","0","否","否"
"042016110000609","2016-11-08T10:10:41.000+08:00","高雄市","旗津區","高雄市旗津區南汕里旗津三路與旗港路口","點","120.284774,22.589974","建物毀損","建物輕微受損","高雄市旗津區南汕里旗津三路上6戶民宅遭強風掀起鐵皮屋頂，所幸屋內人員皆及時逃出，現場無人傷亡。","未指派","災情查報WEB","2","0","0","0","0","否","否"
"042016110000519","2016-11-08T10:10:39.000+08:00","臺南市","歸仁區","臺南市歸仁區許厝里15鄰中山路384號","點","120.29980444884131,22.966153369312384","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，臺南市歸仁區許厝里15鄰中山路384號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000439","2016-11-08T10:10:35.000+08:00","彰化縣","芬園鄉","彰化縣芬園鄉","點","120.635302985157,23.999112437946","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，本鄉溪頭村1鄰彰南路一段175號發生跳電，造成電梯暫停運轉，5名住戶受困於電梯中。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000443","2016-11-08T10:10:34.000+08:00","基隆市","仁愛區","基隆市仁愛區南榮國小","點","121.743455736494,25.1207422236301","建物毀損","建物輕微受損","基隆市仁愛區南榮國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000704","2016-11-08T10:10:33.000+08:00","高雄市","旗津區","高雄市旗津區北汕里中洲三路北汕社區","點","120.281232,22.596131","路樹災情","路樹倒塌","民眾通報高雄市旗津區北汕社區前人行道上2棵路樹遭吹倒，壓傷1名行經之民眾。","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000458","2016-11-08T10:10:32.000+08:00","臺中市","大肚區","臺中市大肚區自由路300號","點","120.548795,24.151539","民生、基礎設施災情","電力停電","自由路300號前因主要變壓器跳脫，造成32戶停電。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000434","2016-11-08T10:10:23.000+08:00","雲林縣","四湖鄉","雲林縣四湖鄉飛沙村","點","120.17762660805602,23.64284684811681","民生、基礎設施災情","電力停電","雲林縣四湖鄉飛沙村因主要變壓器跳脫，造成32戶停電。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000603","2016-11-08T10:10:18.000+08:00","高雄市","湖內區","高雄市湖內區忠興里中正路二段669號","點","120.193757,22.913175","建物毀損","建物半倒","因風災影響造成高雄市湖內區忠興里中正路二段669號海沙屋倒塌，掉落物砸傷路過民眾2人。","未指派","災情查報WEB","2","0","0","0","0","是","否"
"042016110000520","2016-11-08T10:10:18.000+08:00","高雄市","左營區","高雄市左營區埤東里勝利路26號","點","120.293229,22.677237","橋梁災情","河川水位達警戒水位及封閉橋梁","左營區埤東里勝利路永勝橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。","未指派","災情查報WEB","1","0","0","0","0","是","是"
"042016110000455","2016-11-08T10:10:16.000+08:00","宜蘭縣","南澳鄉","宜蘭縣南澳鄉南澳村","點","121.801909,24.467136","民生、基礎設施災情","電力停電","宜蘭縣南澳鄉南澳村因主要變電器跳脫，造成32戶停電。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000531","2016-11-08T10:10:11.000+08:00","高雄市","鳳山區","高雄市鳳山區新興里經武路36號","點","120.362821,22.627612","廣告招牌災情","廣告招牌掉落","颱風吹落廣告招牌壓傷一民眾並造成交通障礙及房屋毀損","未指派","災情查報WEB","1","0","0","0","0","是","是"
"042016110000430","2016-11-08T10:10:10.000+08:00","臺中市","南屯區","臺中市南屯區南屯里南屯路","點","120.640683,24.138175","民生、基礎設施災情","電力停電","南屯里南屯路因主要變壓器跳脫，造成32戶停電","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000475","2016-11-08T10:10:09.000+08:00","高雄市","小港區","高雄市小港區三苓里二苓路212號","點","120.348648,22.565577","路樹災情","路樹傾斜","風雨過大，吹倒一棵路樹及一座廣告招牌，壓傷路過民眾一人。","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000548","2016-11-08T10:10:04.000+08:00","高雄市","鳥松區","高雄市鳥松區大竹里長春路48號","點","120.389778,22.682801","土石災情","土石崩落","民眾通報，本區大竹里長春路48號附近受風災影響致山壁邊坡鬆軟，引發土石坍方，壓傷一名路人。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000482","2016-11-08T10:10:04.000+08:00","高雄市","三民區","高雄市三民區安宜里339號","點","120.297671,22.650028","廣告招牌災情","廣告招牌掉落","安宜里339號廣告招牌掉落，造成1人受輕傷。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000625","2016-11-08T10:10:00.000+08:00","高雄市","鳥松區","高雄市鳥松區鳥松里中正路400號","點","120.36456,22.644344","積淹水災情","房屋積淹水","本區鳥松里中正路400號前因風災豪雨致附近民宅淹水，影響交通，有1名民眾因躲避不及，滑倒受<U+5052>送醫。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000497","2016-11-08T10:10:00.000+08:00","臺東縣","臺東市","臺東縣臺東市青海路一段280號","點","121.053547,22.753158","土石災情","土石崩落","青海路一段280號土石崩塌，道路遭阻斷，無法通行。","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000865","2016-11-08T10:10:00.000+08:00","彰化縣","線西鄉","彰化縣線西鄉線西村","點","120.439748,24.147631","建物毀損","建物輕微受損","民眾通報,00市00區00街00號大樓在地震後,牆面出現龜裂、外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"112016110000050","2016-11-08T10:10:00.000+08:00","新北市","雙溪區","雙溪區上林里新寮子40號","點","121.82779,25.03289","民生、基礎設施災情","電力停電","新北市雙溪區上林里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000047","2016-11-08T10:10:00.000+08:00","新北市","坪林區","坪林區坪林國小","點","121.70654,24.93619","其他災情","其他","新北市坪林區坪林國小一樓天花板鋼架掉落損壞。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000046","2016-11-08T10:10:00.000+08:00","新北市","坪林區","坪林區大林里","點","121.74588,24.88135","民生、基礎設施災情","電力停電","新北市坪林區大林里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000045","2016-11-08T10:10:00.000+08:00","新北市","萬里區","萬里區新北市萬里區萬里里","點","121.69389,25.17328","民生、基礎設施災情","電力停電","新北市萬里區萬里里因主要變壓器跳脫，造成３２戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000044","2016-11-08T10:10:00.000+08:00","新北市","萬里區","萬里區台28縣道32K處道路中斷","點","121.59802,25.00190","其他災情","其他","台28縣道(32K)現場土石崩塌，道路遭阻斷，無法通行。","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000035","2016-11-08T10:10:00.000+08:00","新北市","林口區","林口區仁愛路一段300號","點","121.39258,25.07621","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，新北市林口區仁愛路300號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000032","2016-11-08T10:10:00.000+08:00","新北市","泰山區","泰山區明志路二段98號前","點","121.42837,25.05200","其他災情","其他","新北縣道(32Ｋ)現場土石崩塌，道路遭阻斷，無法通行。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000031","2016-11-08T10:10:00.000+08:00","新北市","五股區","五股區五股國小","點","0.00000,0.00000","其他災情","其他","新北市五股區五股國小一樓教室天花板鋼架掉落損壞。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000023","2016-11-08T10:10:00.000+08:00","新北市","汐止區","汐止區新北市汐止區中正街100號","點","121.65685,25.06798","其他災情","其他","民眾通報，新北市汐止區中正街100號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000022","2016-11-08T10:10:00.000+08:00","新北市","汐止區","汐止區縣道32K處道路中斷","點","121.66900,25.08115","其他災情","其他","汐止縣道(32k)現場土石崩塌，道路遭阻斷，無法通行。","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000015","2016-11-08T10:10:00.000+08:00","新北市","樹林區","樹林區啟智街78號","點","121.41981,24.99184","其他災情","其他","民眾通報，新北市樹林區啟智街78號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000014","2016-11-08T10:10:00.000+08:00","新北市","樹林區","樹林區保安里","點","121.42658,24.99429","民生、基礎設施災情","電力停電","新北市樹林區保安里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000011","2016-11-08T10:10:00.000+08:00","新北市","新店區","新店區中華路5號","點","121.54074,24.96732","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，新北市新店區中華路5號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000008","2016-11-08T10:10:00.000+08:00","新北市","永和區","永和區竹林路198號","點","121.52041,25.00961","民生、基礎設施災情","電力停電","新北市永和區豫溪里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000007","2016-11-08T10:10:00.000+08:00","新北市","中和區","中和區泰和街12號","點","121.49981,25.00109","其他災情","其他","民眾通報，新北市中和區泰和街12號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000004","2016-11-08T10:10:00.000+08:00","新北市","三重區","三重區過圳市民活動中心","點","121.48761,25.06064","民生、基礎設施災情","電力停電","新北市三重區過田里因主要變電器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000003","2016-11-08T10:10:00.000+08:00","新北市","板橋區","板橋區滿平街96號","點","121.42793,24.98892","其他災情","其他","民眾通報，新北市板橋區滿平街96號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000006","2016-11-08T10:10:00.000+08:00","新北市","中和區","中和區中興里","點","121.50060,24.98897","民生、基礎設施災情","電力停電","新北市中和區中興里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000002","2016-11-08T10:10:00.000+08:00","新北市","板橋區","板橋區府中路30號","點","121.45924,25.00962","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，新北市板橋區府中路30號發生跳電，造成電梯暫停運行，5名住戶受困電梯中。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000058","2016-11-08T10:10:00.000+08:00","新北市","石碇區","石碇區潭邊里碇坪路一段37號","點","121.65782,24.99139","民生、基礎設施災情","電力停電","新北市石碇區潭邊里因主要變電器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000057","2016-11-08T10:10:00.000+08:00","新北市","石碇區","石碇區碇坪路一段37號","點","121.65782,24.99139","其他災情","其他","106乙縣道（32K)現場土石崩塌，道路遭阻斷，無法通行。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000053","2016-11-08T10:10:00.000+08:00","新北市","平溪區","平溪區平溪國小","點","121.73849,25.02632","其他災情","其他","新北市平溪區平溪國小一樓教室天花板鋼架掉落損壞。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000052","2016-11-08T10:10:00.000+08:00","新北市","平溪區","平溪區薯榔里","點","121.71100,25.02089","民生、基礎設施災情","電力停電","新北市平溪區薯榔里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000051","2016-11-08T10:10:00.000+08:00","新北市","雙溪區","雙溪區上林里新寮子55號","點","121.82779,25.03289","其他災情","其他","38縣道(32K)現場土石崩塌，道路遭阻斷，無法通行。","處理中","自建系統","0","0","0","0","0","否","否"
"042016110000425","2016-11-08T10:09:55.000+08:00","彰化縣","埔心鄉","彰化縣埔心鄉中正路120號","點","120.547806,23.95107","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，彰化縣埔心鄉中正路120號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000419","2016-11-08T10:09:45.000+08:00","苗栗縣","泰安鄉","苗栗縣泰安鄉錦水村","點","120.937884,24.466097","民生、基礎設施災情","電力停電","00縣00鄉00里因主要變壓器跳脫,造成32戶停電.","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000441","2016-11-08T10:09:43.000+08:00","彰化縣","社頭鄉","彰化縣社頭鄉","點","120.600884035047,23.9057091632397","建物毀損","建物輕微受損","彰化縣社頭鄉朝興國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000459","2016-11-08T10:09:37.000+08:00","高雄市","內門區","高雄市內門區金竹里","點","120.499715,23.017183","建物毀損","建物輕微受損","本區金竹里10鄰2戶民宅遭強風掀起鐵皮屋頂，現場有2名民眾受傷。","未指派","災情查報WEB","2","0","0","0","0","是","否"
"042016110000536","2016-11-08T10:09:36.000+08:00","高雄市","湖內區","高雄市湖內區逸賢里保生路540巷2號","點","120.211985,22.906036","民生、基礎設施災情","變電所、電廠受災","高雄市湖內湖內變電所因地震遭震損，造成變電所線路跳脫，導致鄰近地區約 60多戶停電。","未指派","災情查報WEB","2","0","0","0","0","否","否"
"042016110000495","2016-11-08T10:09:34.000+08:00","臺中市","豐原區","臺中市豐原區豐南街240號","點","120.718755,24.238131","建物毀損","建物輕微受損","民眾通報，臺中市豐原區豐南街240號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000435","2016-11-08T10:09:32.000+08:00","臺中市","清水區","臺中市清水區中華路100號","點","120.560456,24.260103","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，臺中市清水區中華路100號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","處理中","災情查報WEB","5","0","0","0","0","否","否"
"042016110000432","2016-11-08T10:09:32.000+08:00","彰化縣","芳苑鄉","彰化縣芳苑鄉漢寶村","點","120.374508,23.993487","民生、基礎設施災情","電力停電","彰化縣芳苑鄉漢寶村因主要變壓器跳脫，造成32戶停電","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000526","2016-11-08T10:09:30.000+08:00","宜蘭縣","大同鄉","宜蘭縣大同鄉","點","121.54165819107,24.5445044744919","建物毀損","建物輕微受損","民眾通報，宜蘭縣大同鄉朝陽街92號民宅在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000415","2016-11-08T10:09:10.000+08:00","臺中市","太平區","臺中市太平區中平路144號","點","120.718563,24.126562","路樹災情","路樹傾斜","路樹傾倒影響交通","待處理","災情查報WEB","0","0","0","0","0","否","是"
"112016110000016","2016-11-08T10:09:00.000+08:00","新北市","鶯歌區","鶯歌區北鶯里","點","121.35845,24.96182","民生、基礎設施災情","電力停電","鶯歌區北鶯里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"042016110000460","2016-11-08T10:08:54.000+08:00","臺中市","豐原區","臺中市豐原區水源路中坑巷","點","120.763692,24.24964","土石災情","土石崩落","中縣88道（32K）現場土石崩塌，道路遭阻斷，無法通行。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000416","2016-11-08T10:08:53.000+08:00","彰化縣","芳苑鄉","彰化縣芳苑鄉建新國小","點","120.389181,23.963465","建物毀損","建物輕微受損","彰化縣芳苑鄉建新國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000542","2016-11-08T10:08:50.000+08:00","屏東縣","竹田鄉","屏東縣竹田鄉水源路","點","120.526139711831,22.5922735453486","道路、隧道災情","路基流失","民眾通報竹南村水源路因地下箱涵破裂,造成2戶民宅毀損及電線桿倒塌,引發附近地區停電","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000431","2016-11-08T10:08:47.000+08:00","宜蘭縣","員山鄉","宜蘭縣員山鄉","點","121.674348341687,24.7380357092725","建物毀損","建物輕微受損","宜蘭縣員山鄉員山國小一樓教室天花板鋼架掉落損壞","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000414","2016-11-08T10:08:46.000+08:00","基隆市","仁愛區","基隆市仁愛區仁五路1號","點","121.741505,25.126867","民生、基礎設施災情","電力停電","民眾通報，受到地震影響基隆市仁愛區仁五路1號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000442","2016-11-08T10:08:36.000+08:00","屏東縣","獅子鄉","屏東縣獅子鄉丹路村","點","120.76549530029297,22.20965629480101","道路、隧道災情","土石流阻斷","屏東縣獅子鄉爆發土石流，土石流淹沒道路導致交通停擺，現場有2輛貨車、2輛機車被侵襲，造成2名路過民眾遭砸傷。","未指派","災情查報WEB","2","0","0","0","0","是","否"
"042016110000447","2016-11-08T10:08:18.000+08:00","嘉義縣","水上鄉","嘉義縣水上鄉正義路141號","點","120.424378556446,23.4260473514951","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，嘉義縣水上鄉正義路141號發生跳電，造成電梯暫停運行，5名住戶受困於電梯","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000418","2016-11-08T10:08:13.000+08:00","臺東縣","關山鎮","臺東縣關山鎮月眉里中和40號","點","121.15347,23.019807","土石災情","土石崩落","關山鎮台9線現場土石崩塌，道路遭阻斷，無法通行。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000478","2016-11-08T10:08:11.000+08:00","臺南市","仁德區","臺南市仁德區中正路2段5號","點","120.249925,22.943941","民生、基礎設施災情","電力停電","民眾通報,受到地震影響,臺南市仁德區中正路2段5號發生跳電,造成電梯暫停運行,5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000412","2016-11-08T10:08:06.000+08:00","彰化縣","北斗鎮","彰化縣北斗鎮大新里新工一路59號","點","120.552351,23.867945","民生、基礎設施災情","電力停電","彰化縣北斗鎮大新里因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000467","2016-11-08T10:07:54.000+08:00","彰化縣","花壇鄉","彰化縣花壇鄉長沙村學府路1000號","點","120.548086,24.02695","民生、基礎設施災情","電力停電","民眾通報,受到地震影響,彰化縣花壇鄉長沙村學府路1000號發生跳電,造成電梯暫停運行,5名住戶受困於電梯中.","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000473","2016-11-08T10:07:44.000+08:00","高雄市","仁武區","高雄市仁武區仁福里義大二路25號","點","120.38917601108551,22.713890669035568","道路、隧道災情","土石流阻斷","高雄市仁武區仁福里爆發土石流，土石流淹沒道路導致交通停擺，現場有2輛貨車、2輛機車被侵襲，造成1名路過民眾遭砸傷。","未指派","災情查報WEB","1","0","4","0","0","是","否"
"042016110000423","2016-11-08T10:07:41.000+08:00","高雄市","彌陀區","高雄市彌陀區海尾里","點","120.24510383605957,22.777566412516265","積淹水災情","道路積淹水","道路淹水無法通行","未指派","災情查報WEB","2","0","1","0","0","否","否"
"042016110000407","2016-11-08T10:07:21.000+08:00","臺中市","霧峰區","臺中市霧峰區民生路(32K)處道路中斷","點","120.722372194071,24.045372798238","土石災情","土石崩落","臺中市霧峰區民生路(32K)現場土石崩塌，道路遭阻斷，無法通行。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000444","2016-11-08T10:07:09.000+08:00","高雄市","大社區","高雄市大社區神農里金龍路26號","點","120.354031,22.728668","民生、基礎設施災情","電線（桿）毀損","民眾通報本區神農里金龍路26號前電線桿倒塌，造成2輛民車毀損，另有3人輕傷。","未指派","災情查報WEB","3","0","0","0","0","否","否"
